"","date","ivv","iwm","vtv","iwf","efa","vwo","tlt","ief","emb","lqd","hyg","vnq","amj","igf","gnr","gld"
"12",2010-09-30,-0.00296089872007299,-0.00251219151707649,-0.0014353085900205,-0.00426439232582732,-0.00741008494485018,0.00486295313920793,-0.000663004356327046,-0.00121053162490814,0.00261214195521942,0.00283763412295102,0.00504258180238848,0.00288850375507899,0.00386789646045238,0.00264162019502012,-0.00273704789893137,-0.00031262211801486
"13",2010-10-01,0.0044545375134788,0.00533333333308939,0.00636550307902661,0.00350399065625173,0.00997815003759506,0.0156181258271919,-0.00481256753013626,0.00053887486196702,0.00121653041141934,-0.00483091343280428,0.00130394692880653,0.00499231951034984,0.00978067575367736,0.00702576112350184,0.0137227994515536,0.00781799702916119
"14",2010-10-04,-0.00747826086927805,-0.0135573239024708,-0.00673331973072633,-0.00834141610067796,-0.0143866733977082,-0.000866363439785744,0.0025810152000747,0.00354143478616797,-0.000360360360244116,0.00160556596223316,-0.00347455727376256,0.00917080626677702,0.000587026711457383,-0.0084302325595913,-0.0168245987218026,-0.00349080754014419
"15",2010-10-05,0.0197126336079985,0.0283836271288185,0.0200287592459962,0.0197574334896202,0.0283519297616803,0.0147409494904491,-0.00600686498826952,0.000201653559242176,0.00684931506768072,0.00204826787748802,0.00359914520148563,0.0159030670174201,0.0044001173341186,0.0167106420405472,0.028717545237485,0.0196948466448701
"16",2010-10-06,0.000171836068770803,-0.00334108076582973,0.00090625314660242,-0.00134279685338057,0.00836001422884425,0.00192266609562886,0.0125659472415787,0.00645161290382279,0.00259577515202469,0.0064877355140005,-0.000896559451756707,-0.00540439806101733,0.00379672897301453,0.00115340254072871,0.00975143403495893,0.00626001984884339
"17",2010-10-07,-0.000944936002072905,-0.00291502696479018,-0.000804828976013749,-0.00134460238122713,-0.003351561122104,-0.00959488272796816,-0.00833649109461609,0.00100160256438397,0.000535666459561712,-0.000264900661672285,0.00201906898375892,0.00281056773470523,0.00989234797670302,0.0043202764958068,-0.0062488165125113,-0.0109248160230635
"18",2010-10-08,0.00533104041203303,0.0127174389706095,0.00422875553885582,0.00788613194749654,0.00654867256617142,0.0105489773941025,-0.00439434466957134,0.000400240142989894,0.00356919782163811,-0.000971559795846177,0.00335833426694543,0.00280269058298233,-0.000432152113788442,0.00688270719756168,0.0179115853679996,0.00989491447418889
"19",2010-10-11,0.0011118713654259,0.000866050809375185,0.000802085421718557,0.00038167939005862,-0.00123087743948525,-0.000426075840278872,0.000191901746039891,0.00100020004028956,0.0040899795501641,0.000884095128763196,0.00211982595083215,-0.00018632383172168,0.00619685833513994,-0.000256337224403103,0.00205915387350841,0.00480024305028115
"20",2010-10-12,0.00307560871379287,0.00259590423985667,0.00380685233431066,0.00362457077402278,-0.0021126760568414,-0.00415601023000223,-0.00988104374457222,-0.00289768185472783,0.00168245816006674,-0.0015016341308588,-0.000890670229926283,0.00708162504845822,-0.000286450874524835,-0.0011680578896055,-0.000934055669063794,-0.00250959997581102
"21",2010-10-13,0.00740993101192333,0.015247410817057,0.00518962075982987,0.00836342900499032,0.0112914608331005,0.0157303370786204,-0.00155023738046223,0,0.00424328147100805,-0.000530785562709024,0.00334299086323009,0.0103626942996964,0.00687679083130188,0.0122646891011526,0.0129038893041538,0.01598969384662
"22",2010-10-14,-0.002536354413751,-0.000708415982461852,-0.0051628276423179,-0.000377002826120965,0.00697836706145649,0.00126422250226654,-0.014963609898633,-0.00571199518969068,-0.00519366197220461,-0.00805452292494901,-0.00477565526385204,-0.00256410256323614,-0.00910643141433809,0.00281769512547236,0.00516705710301268,0.00507197732527787
"23",2010-10-15,0.00118664180324424,-0.00340280731533993,-0.00538922155624066,0.00754290024491011,-0.00329175329196563,-0.00210437710379974,-0.0121960830671812,-0.00433380366800773,0.000442438722779714,-0.00633532613449217,0.00256667782516562,-0.00128534704460004,0.0037334864980052,-0.00252880022212232,0.000734618915922525,-0.00794063079777363
"24",2010-10-18,0.00457162208013684,0.00839379712643495,0.00983343367302592,0.00393037619339998,0.002259690597328,-0.000632644453369746,0.00807818888979561,0.00475756655482029,-0.00574915973839607,0.00691451149335887,-0.00133570792511273,0.0128700128710062,0.00143061516376153,0.00704225351936083,-0.000368875021880766,0.00448833034111296
"25",2010-10-19,-0.0129782572056136,-0.0194695259606116,-0.0147436406977348,-0.0171513795671655,-0.0220256677073177,-0.0308081873832116,0.00603482390183729,0.00342534757177893,-0.0016012810243049,8.91821998696418e-05,-0.000111457867801312,-0.0123434380123728,-0.00814285714204188,-0.0190209790199777,-0.0343290514580901,-0.0310545129579981
"26",2010-10-20,0.00939207650284413,0.0102158273388546,0.0106276763321471,0.00929438543234307,0.0187976591603742,0.0169823644697964,0.00216343790032636,-0.000602409638723711,-0.000534616412551925,0.0017834849298084,0.00312116820782538,0.0218709796013128,0.00662537807814845,0.0136869118893035,0.0231939163506478,0.00929982322650047
"27",2010-10-21,0.00253764168446624,-0.0048426150126073,9.97904403452488e-05,0.00451043036838561,-0.00539599651941491,-0.00101691286821615,-0.0118732214706421,-0.00552541691755726,0.000267451189381651,-0.00267046466123355,-0.00155572841384732,-0.00107913669065496,-0.000858491913410364,-0.00419127988537515,-0.0094760312156722,-0.0140877246420956
"28",2010-10-22,0.00219372257821648,0.00644053241787135,0.000199560966413381,0.00383536015027541,0.00262513125660724,0.00251808197306702,0.00675273088347095,0.000303060915939346,0.00178253119510252,0.00124955373099001,0.0045631608234511,0.000540151242351516,0.000572819706696981,0.000536707999980734,0.00919152129134782,0.00200818722483964
"29",2010-10-25,0.00227310995110641,0.0059726962449167,0.00179569034295946,0.00437983412606546,0.00384011171209653,0.0109020949101852,0.00286052475884913,-0.000302969097847106,0.00604982206348437,0.00356569798464501,0.00387768668186572,0.00179953211991823,0.00243309002152881,0.00423489554133338,0.0126394052027525,0.00863331534725975
"30",2010-10-26,0.000671986560738969,-0.000706813682893159,-0.00149372635083644,0.000185563183574766,-0.00643366371046128,0,-0.0154421166515588,-0.00666734013480208,-0.00141492748451122,-0.00532954343530478,0.00154508332561565,-0.00718519848943133,0.00456881781696028,-0.00449817261828123,-0.00165198237769848,0.00022927015666796
"31",2010-10-27,-0.00302190883865894,-0.00254632904217955,-0.00299192180906716,-0.00129870129808396,-0.00962548127345209,-0.0164939733552194,-0.00879120879197726,-0.00579680667119709,-0.00327665603930405,-0.00258974816906343,-0.00110192837489764,-0.00705626922385971,0,-0.00790737079786474,-0.0119507262375042,-0.0103911980440097
"32",2010-10-28,0.000757767112546048,-0.00609842575646069,0.00110033009692323,-0.000743080066222701,0.00777522530432528,0.00516018060546508,0.00272122556016718,0.00583060556443016,0.000888494002379003,0.00402900886377111,0.000551571980264676,-0.00619533527789395,0.00113700966795727,0.00910902362440313,0.00446594715461046,0.0132798023471279
"33",2010-10-29,0.000252397778440105,0.00313926940643228,-0.000299760190121234,0.00185908161309789,-0.000350692619167203,0.00256684492074832,0.00934767313240314,0.00447472795690751,0.00324012427872611,0.00196183342278888,0.000441014332305034,0.000183351669389431,0.00752413401224072,0.0104372355429332,0.00611337532228329,0.0105150868637609
"34",2010-11-01,0.000252334090893536,-0.00682788051069816,-0.00109945027529301,0.000742252736403159,-0.0036835642861025,0.0104544484735751,-0.00428784106716773,-0.00167406095028144,0.000468884660352886,-0.000339453542020918,-0.00185834251640549,0.00861594867011761,0.00211356911505267,-0.00530429927158671,-0.00202540968372367,-0.00527823857638376
"35",2010-11-02,0.00798856373968615,0.0207676883409369,0.00680408245006037,0.00982755423830795,0.0165492957750872,0.0118243243260205,0.0131433731311486,0.00335468130551075,0.00310752019983429,0.00464742157400488,0.00489051906168991,0.00690657942483819,0.00899887514270481,0.014033118159233,0.0151291512903802,0.00432080048514272
"36",2010-11-03,0.00442145657865733,0.00392872176177472,0.00377658517203705,0.00385604112926741,0.00692760651129976,0.0068864774629791,-0.0204000792240873,0.00324214792244781,0.00504514073188078,-0.00329152210596961,0.00331821701038626,0,-0.000975473804452398,0.000276778299433511,0.00181752090255149,-0.00694392029587154
"37",2010-11-04,0.0185215946841504,0.0252969951092057,0.0211881188112686,0.0188403146154954,0.0227038183703032,0.022176165802644,0.00778406793479602,0.00807917592451268,0.00510788199090939,0.0094609068184599,0.01300848859047,0.0231046931427441,0.00892732598897572,0.016889872716632,0.0312046444112772,0.0338983050847459
"38",2010-11-05,0.00424039794455178,0.00558887677087117,0.0059142912533463,0.00143626570992716,-0.00437268752094599,-0.00162206001682563,-0.0171531748426916,-0.0042075736325029,-0.00403049154403357,-0.00318302387282665,-0.00108825769971288,0.0107621736045753,0.00898658924136786,-0.00626931951827248,0.0038705137222792,0.00257296184665146
"39",2010-11-08,-0.00186764108732429,-0.000779449639340957,-0.00298795180551437,-0.000358551452833478,-0.0061655405411648,-0.00487408610804452,0.00449071239073517,0.000301810865102059,-0.00501451570372047,0.000532197978084348,-0.00294149689419698,-0.00541106650210832,0.00301452452662532,-0.00438116100855557,-0.00192779530184084,0.010265434814489
"40",2010-11-09,-0.00756589651806117,-0.0133288112605691,-0.00918406805902938,-0.00591822094729644,-0.0099090677316156,-0.0108163265326618,-0.0220483641538943,-0.00844815448046821,-0.00893015031004885,-0.00744680851057,-0.00284090909129053,-0.040540540540816,0.00956284152976083,-0.0093509350930232,-0.00719929762896088,-0.0158949049208884
"41",2010-11-10,0.00418067054609494,0.011137082359685,0.00478095423996083,0.00432978531509187,0.00288402115017483,0.00536414276939734,0.00135064935087637,0.0037529161169596,-0.0012489963412321,-0.00214362272291446,-0.00821827744842707,0.0124382659585951,-0.0043301759120471,0.00149361465766318,0.00442164838968839,0.0121690390146767
"42",2010-11-11,-0.00367346938699364,-0.00394343214567483,-0.00203923091919878,-0.00323333932120728,-0.00855871277049514,-0.00759285860950742,-0.00051877982961801,-0.001111560226432,-0.00205448861200797,-0.00438596491255416,-0.0039774610547052,-0.00794941282664952,-0.00163087795605033,-0.00953046254845513,0.00123261137437836,0.00306033226464586
"43",2010-11-12,-0.0118803768952157,-0.0166552901030039,-0.010411598716516,-0.0138763741209991,-0.00828729281736318,-0.0235732009920205,-0.00539811066217355,-0.00829539706584659,-0.00805585392002639,-0.00701249662810055,-0.00366056572457807,-0.00928792569665982,-0.00830383882467511,-0.00671704450371469,-0.0161800914526551,-0.0288391689670202
"44",2010-11-15,-0.00132669983408773,0.000138831043055676,-0.000393313666217421,-0.00219298245628108,-0.000696378830249311,-0.00127064802959953,-0.0208746477394812,-0.0128532082014614,-0.00902364194226279,-0.010955183341456,-0.00189267423615846,-0.00955882353036996,0.0067261496232649,-0.000281769511371377,-0.00947443689692817,-0.00949958860049371
"45",2010-11-16,-0.0160245765529274,-0.0194336479738612,-0.0159354711790024,-0.0163003663000313,-0.0235191637634649,-0.0267175572522755,0.024816117684733,0.00744032241426296,-0.00682935713013544,0.00530941047331224,-0.0110429447857339,-0.0343355605042046,-0.021543496042952,-0.0208568207439023,-0.0292365998897944,-0.0109651110104214
"46",2010-11-17,0.00101257277886657,0.00268969422456244,-0.000199920032526446,0.00223422081563363,0.00548617305974486,0.0043572984765754,-0.00549210509893139,-0.00287208944504558,0.0067846337215236,0,0.00507556959208633,0.00768787238230617,0.00334448160551415,0.00633275762987862,0.00278862241856759,-0.00448964632582005
"47",2010-11-18,0.0147517491359654,0.0194832698005736,0.0133973205365387,0.016347761471641,0.0250632125274097,0.0227765726660552,0.00407907122619156,-0.00236601172814144,0.00364265549657183,0.000728464760691772,0.0126809561209942,0.00896433339604474,0.00416666666443932,0.0140160183042302,0.0218761586961989,0.0131001687375365
"48",2010-11-19,0.00224289749121387,0.00332363938603075,0.00138121546833436,0.00383842076427232,0,0.00127253446632558,0.00614583333312568,0.00206228088370497,-0.00589783141356182,0.00345768880788389,-0.000332446808410047,0.00529300566928548,0.0041493775911523,0.00095909732168864,-0.00217888243832598,0.000847919568772282
"49",2010-11-22,-0.000663075009822212,0.0048585231185001,-0.00433497536866301,0.00327749453771653,-0.0107322139509903,-0.00211819529976798,0.0042447458326913,0.0053508952451784,0.0045637093831794,0.00553137468252896,-0.00698370468883691,0.00263256863667016,0.0030303030344796,-0.00546725284485949,-0.00108909288928993,0.0096822995461423
"50",2010-11-23,-0.0144314506104136,-0.00953957308914499,-0.0144468632508857,-0.0132486388386257,-0.0300962379704334,-0.0320526427513306,0.00494845360826268,0.00204708290666455,-0.00908595311546323,0.000541076741905178,-0.0137307434691755,-0.00787696924236769,0,-0.0263530745264514,-0.0251183108856868,0.00696733593047649
"51",2010-11-24,0.0149793823114241,0.0225011267913349,0.0132530120483154,0.0172889461083006,0.0158758794866263,0.0220394736857283,-0.0178498153454673,-0.0107252298256512,-0.00265908674225745,-0.008201892744096,0.00599886813755557,0.0192816635162092,-0.00213677561128045,0.0110593713607339,0.0188573562371801,-0.00171118220370503
"52",2010-11-26,-0.0108614542740559,-0.00691713006910732,-0.00891795481463464,-0.0065087687562827,-0.0166933049196454,-0.0215642098501818,0.013891790264202,0.00433660299428307,-0.0024823021045004,0.00127226463166519,-0.00360036003619368,-0.00204005934899165,-0.00195094760705594,-0.0123776626374872,-0.0112699285313173,-0.00797436279624375
"53",2010-11-29,0.00226320201167018,0.00150232177002474,0.000799840031615817,-0.00309372156594256,-0.00884955752244199,0.00570175438668286,0.0085505305447704,0.00215893903503561,-0.00276497695835498,0.000998366308807341,0.00259710930492529,-0.000557517190118317,-0.00167550963136354,-0.00262314193836466,-0.00379946251715058,0.00299000826384188
"54",2010-11-30,-0.00635610939188114,-0.00790945043092828,-0.0065934065934623,-0.00511135450858313,-0.0112973760923719,-0.00697775839490244,0.00520939734490478,0.0017439474763028,-0.00554528650755226,-0.00154139087817329,0.00225250591342663,-0.00446262551138266,0,-0.00993571011049976,-0.00930232557966237,0.0143212391766785
"55",2010-12-01,0.0217995118249408,0.0224054982827799,0.0217216411906205,0.0211009174318453,0.0283818650946452,0.0300834431275074,-0.022113870541146,-0.0131142652326189,0.00407681226846979,-0.00221389393371618,0.00919341499039183,0.00579006350487909,-0.00307692307898977,0.0230224321123038,0.0290140845059739,-0.000295377344557646
"56",2010-12-02,0.0127677100497663,0.0100833557400675,0.0137795275587946,0.0107816711576734,0.018996415769182,0.0157748880825521,-0.00264875800435183,-0.00249661916109967,0.00650678564730711,-0.0021927820922184,0.000560412462900617,0.0154131847717418,0.00140291806964865,0.0092325447179824,0.0179760927083106,-0.00132959078150396
"57",2010-12-03,0.00268401789348571,0.00718754159424195,0.00291262135969683,0.0030222222230889,0.00967288076149075,0.00335781741993579,-0.00784190715121913,0.000104286160423905,0.00581824898388095,-0.00283856789663328,0.00168029573193262,-0.000182882222078407,0.00140095264786444,0.00971983990801006,0.0112925779870285,0.0212278106508876
"58",2010-12-06,-0.00121674237482861,0.00621118012553756,-0.00135527589419671,-0.00017724211407677,-0.00452882773028029,-0.000418322528179416,0.0141216145008707,0.00625651720617126,0.00404003305510159,0.00697887970595668,-0.000581525385425552,0.00201207243373625,0.00139899272530131,-0.00537938844587538,0.00478816661428572,0.00753241109582103
"59",2010-12-07,0.000730934784026083,0.00577882847392885,0.00135711515965831,-0.000886367664025389,0.000524934382746256,-0.00460347352768553,-0.0214070456195944,-0.0165803108815559,-0.0044810242345541,-0.00930147729319353,0.00516963566318518,0.0021905805038509,-0.000558815310599425,-0.00313122687447698,0.00070571630381755,-0.0187621306879449
"60",2010-12-08,0.00365200454494041,-0.000652911988014315,0.00503388189869303,0.00301632363263393,0.00297306750508786,-0.00609627916777056,-0.00966337474881818,-0.0085353003150539,-0.0101965827659126,-0.00644329897016871,-0.0032283201605835,-0.0147540983607729,-0.00559127760718159,0.000571102228904774,-0.00705218617955705,-0.0125274725274725
"61",2010-12-09,0.0045281798336605,0.0033973605123927,0.00558659217673729,0.00159207500452574,0.00261551874459731,-0.00232656514400609,0.00493244692371553,0.00212562440114272,0.00306264501181497,0.00240874560062787,-0.00212195666713921,-0.00887409872441969,0.00281135788598452,-0.00142694063732529,-0.000355113636115179,0.00430298983604138
"62",2010-12-10,0.00563470981224667,0.0124365151714572,0.00747126436854639,0.00512186506634693,0.0022608695663342,0.00445198219167109,-0.00608194622358471,-0.00848446282718762,-0.00277572168860718,-0.00462107208987694,0.000447677671918889,0.00652863271692627,0.0042052144661251,0.00257216347256417,0.00923623445863431,0.000280712122331161
"63",2010-12-13,0.00032017930014816,-0.00508071258721243,0.000950751093517832,-0.00123001229953723,0.010758285614235,0.00527648796952618,0.00375738056905561,0.00320889934726387,-0.00454629801350037,0.0037140204283006,-0.0050341201473213,0.00166790214975543,0.00474595198137906,0.0111174458396002,0.00827173530545489,0.0047412265154203
"64",2010-12-14,0.00104024966028327,-0.000517129927557147,0.000949848024469846,0.001231527093009,0.00154506437862034,0.000997270626597713,-0.0145989304814589,-0.0105554963211019,0,-0.0061054579104548,0.00494715538581958,-0.00980573542934915,-0.00361211447736653,-0.000873978010276555,-0.00183278059093617,0.000955531054759318
"65",2010-12-15,-0.00439648281380189,-0.00310438494457443,-0.00531410134740096,-0.00386575294282598,-0.0131984916023909,-0.0146295422360987,-0.0129700982254909,-0.00409482758578816,-0.00717681051406183,-0.00623603871911593,-0.00391586484581818,-0.00952914798214044,-0.0161740100359347,-0.012951832727537,-0.00988021334247424,-0.010867968864738
"66",2010-12-16,0.00513849859465076,0.0092124043084223,0.00591490173533016,0.00635032633461674,0.00555845058322935,0.00574712643548181,0.00692764460070272,0.00595109283677941,-0.00694705219660319,0.00487028191426253,0.00370661574571707,0.00169779286928384,-0.00453514739444438,0.00485991995400492,0.00282585658806567,-0.00660727542687445
"67",2010-12-17,0.00167745027542621,0.00308562612433461,0.000948406676937408,0.00175284838005374,-0.00552772499699583,-0.000899470899293986,0.0182374140004957,0.00860492632004939,0.00179618075197108,0.00913412247285117,0.00145478961595269,0.00828625235320524,-0.00341685649119827,0,0.00171007397042366,0.00291458037515868
"68",2010-12-20,0.001993620415224,0.00397334016990136,0.00303202577319239,0.000874890637403203,0.00225812055001318,-0.00291267277468732,-0.00107250107232681,-0.000106643916426008,0.00509578182566806,-0.00064653181858354,0.00178790926297578,0.0119536794929811,0.0028571428572699,0.000156386913569229,0.00458149779678285,0.00678092399403885
"69",2010-12-21,0.00620771985699409,0.0111196221104704,0.00717929340658663,0.00576923076960423,0.00828759098712317,0.0129594221372855,0.00697874167874923,0.0021331058023033,0.00525772227970411,0.00212569316075339,0.00211935303932664,0.010520487264758,0.0102564102588332,0.00494186046622613,0.0108752850363567,0.001554289097772
"70",2010-12-22,0.00355928181528409,-0.000303089607157525,0.00619020821614136,0.000794959151155572,0.00190839694687828,0.00388003355884203,-0.00714361872193192,-0.00276713495022218,0.00158774633415448,-0.000830028589850262,0.00278272484460595,0.0076712328767734,0.00789622109062393,0.00433902227299621,0.00277633177352699,-0.00199527046999692
"71",2010-12-23,-0.00136871847428277,-0.0012687135245808,-0.00186428038807096,-0.00122014990386021,-0.000519480518324067,-0.00148777895898,-0.00204037800667889,-0.00352187833495266,0.000932487876551313,0.000461510060906445,0.000999001000061339,-0.00453144825177443,0.00195858981445518,0.000864055300193955,0.00242256445721512,-0.00288781932617554
"72",2010-12-27,0.000555159014160811,0.00304878048774326,0.00155024280855987,0,-0.00207900207892642,-0.00191570881242153,0.00893145378193028,0.00385562814602736,-0.000279485745466546,0.00193744810401397,0.000776225327319802,0.0122906045170901,-0.00167550963136354,-0.00201438848942848,-0.000172622131241029,0.00267339967325131
"73",2010-12-28,0.00110970196536386,-0.00278622087067038,0.00187722921052647,-0.000174520068642825,0.000868055553622016,0.0008530603534882,-0.0195136518767947,-0.010472890216857,-0.00130031683854992,-0.00794028545113368,0.000627689749090887,0.00399999999984324,0.00587412587148206,0,0.00310773480624493,0.0162938823877943
"74",2010-12-29,0.000950118765325358,0.00215900431802396,0.000374742364319447,0.0024437074527619,0.00867302688760363,0.012145748987074,0.0169195502663406,0.0112432432434759,-0.00168681473263099,0.00754822476852279,0.00334336342359642,0.00199203187243202,0.00333704116083799,0.00836216839656334,0.0137693631674582,0.00357090803089943
"75",2010-12-30,-0.00142382534480934,-0.00190089976008145,-0.00149840794270373,-0.00156712519526059,-0.00481513327659155,0.00715789473775219,-0.000751395447878278,-0.00203121659278582,0.000750962170459335,0.000462449131507725,0.00111074086477769,0.00271100668822477,0.00526607538633317,-0.000571918785370662,0.00169779286905936,-0.00493791300559154
"76",2010-12-31,7.92141957002279e-05,-0.00660233621090189,0.000375164136367401,-0.00139518660674109,0.00604803870761339,0.00639632106971044,0.0110645611770053,0.00503481521150406,0.0044085920652237,0.00249607099864968,0.00177521357988031,-0.00198269646711613,0.00220567962608387,0.00314735336172722,0.00389830508534872,0.0123330657520251
"77",2011-01-03,0.0100594059404286,0.0173824130880655,0.0116257266079012,0.00943066713253105,0.00824458948785689,0.00984505462652852,-0.00754356141137724,-0.00309102536776718,0.00420246544632041,0.00387310955314879,0.000775279654693817,0.0186021311157722,0.00357634112427374,0.0065601825426973,0.00759750126638692,-0.00519031141868509
"78",2011-01-04,-0.00062735257246227,-0.0147989949746307,0.00166821130657557,-0.00432525951600204,-0.00306643952289076,0.00390785684790651,0.00117760411120593,0.00235218646453306,0.00613782200248458,0.00128605548435878,0.00453740593194052,-0.0191489361701803,-0.00274122807030264,-0.00206857466616817,-0.00418900804344713,-0.0235507246376812
"79",2011-01-05,0.00510043942268923,0.0117058988541259,0.0044411546989398,0.00556038227644562,-0.00427204374520329,-0.00368776889752043,-0.0220273738230944,-0.0107733333329471,-0.00573065902503089,-0.00733944954053967,0.00253387683129791,0.00361532899550965,0.000274876307574834,-0.00758156572026469,0.00252397778976032,-0.00282003710575141
"80",2011-01-06,-0.00187368256695175,-0.00466347365644681,-0.00276344878299806,0.000345602211498264,-0.0114981980428035,-0.00884227842997776,0.00437349661061859,0.00517576018948795,-0.0077159059217774,0.00152495378870787,0.0012087912089116,-0.00936599423571449,0.000824402309312688,-0.00600858369163215,-0.00683115139234047,-0.00401875418620223
"81",2011-01-07,-0.00179898318385585,-0.00569836646941957,-0.00240162571740687,-0.00138193124749797,-0.0039930555557901,-0.00933609958584625,0.00533420422363484,0.00665093327660782,0.00206108300520613,0.00502929912842465,-0.00384151026169399,0.000363636362909592,-0.000686436024192494,-0.00259067357708864,-0.00444459466352309,-0.001868041545244
"82",2011-01-10,-0.00101864911365934,0.00573102394409797,-0.00277777777668897,0.00121086317219055,-0.00174307129231643,-0.010261780104989,0.00541418516523051,0.00341005967542696,-0.00252430815282201,0.00174455972810117,-0.000771264874639077,-0.000181752088479925,0.00673169391334372,-0.00606060606127268,-0.00220675606939047,0.00404252133552929
"83",2011-01-11,0.00337281355334618,0.00405217171020977,0.00408542246884158,0.00431928127007297,0.00680984808890961,0.011214557765308,-0.00560043080302286,-0.00392948173278929,0.00271815540307641,-0.000458295141708032,0.00385930091457487,-0.00218142156057888,0.00545851528408492,0.00754936121099159,0.0108880571631269,0.00589024753951684
"84",2011-01-12,0.00914634146380178,0.00857611300296313,0.00924727205655507,0.00808532599388823,0.0220256677060662,0.0228081188537812,-0.00779811545474285,-0.00287877172454243,0.00476724621502278,-0.000641907382693208,0.00208699472746399,0.00419019857976366,0.00597176981474323,0.0158501440911225,0.0212049814872191,0.00407679193536437
"85",2011-01-13,-0.00139437601650416,-0.000375140677924324,-0.00183250870523355,-0.000170648463024281,0.0027150856955398,-0.0112111292955075,0.00895098788273874,0.00673652694637461,0.0019536701082441,0.00431271793028176,-0.000219226130769634,0.00326560232089013,0.00458715596257564,0.00595744680915811,-0.00380685563702199,-0.0104089768197253
"86",2011-01-14,0.00620588007076472,0.00750562922247444,0.00789608959039101,0.00597371564979898,0.00609240142134126,0.00259662335555055,-0.00643730390563924,-0.00276155071636242,0.00129990715050821,-0.00475102786662651,0.00164455651792039,0.00669077757777559,0.00107440236651835,0.00733220530089551,0.00398683187462856,-0.0101454681089147
"87",2011-01-18,0.00254413692071709,0.000744971441685616,0.000362476570361814,0.00441126569513561,0.00656013456552285,-0.000154774802237023,-0.00462786519239677,-0.00244967515184802,-0.00185459940696719,-0.00055081244792432,-0.000109457092327681,0.00862223818758001,-0.000536624634801641,0.00666573348206212,0.00280276816704195,0.00557690858391746
